"Time / Date",Username,Action,"List of Data Changes OR Fields Exported",Record
"2023-09-15 17:44",gsplmoura,"Manage/Design Modify alert ","Alert #13, alert_title = 'Alerta: agende o terceiro exame', alert_type = 'EMAIL', alert_stop_type = 'RECORD_EVENT_INSTRUMENT_INSTANCE', alert_expiration = '', form_name = 'datas_importantes', form_name_event = 'eleg_arm_1', alert_condition = '[date_45d] > 'today' and [3visit_arm_1][eleg2_labschedule] <> ''', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = 'gsplmoura@hcrp.usp.br', email_from_display = '', email_to = 'danilodasilvaleal4@usp.br; mmruy@usp.br', phone_number_to = '', email_cc = '', email_bcc = '', email_subject = 'Alerta: agende o segundo exame', alert_message = 'Agende a coleta do terceiro exame laboratorial do(a) [record_id]', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'yes', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'now', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '', cron_send_email_on_time_lag_hours = '', cron_send_email_on_time_lag_minutes = '', cron_send_email_on_field = '', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:40",gsplmoura,"Manage/Design Copy alert ","Alert #13 copied from Alert #12",
"2023-09-15 17:40",gsplmoura,"Manage/Design Modify alert ","Alert #12, alert_title = 'Alerta: agende o segundo exame', alert_type = 'EMAIL', alert_stop_type = 'RECORD_EVENT_INSTRUMENT_INSTANCE', alert_expiration = '', form_name = 'datas_importantes', form_name_event = 'eleg_arm_1', alert_condition = '[eleg_arm_1][c83129] <> '' and [2visit_arm_1][eleg2_labschedule] = ''', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = 'gsplmoura@hcrp.usp.br', email_from_display = '', email_to = 'danilodasilvaleal4@usp.br; mmruy@usp.br', phone_number_to = '', email_cc = '', email_bcc = '', email_subject = 'Alerta: agende o segundo exame', alert_message = 'Agende a coleta do segundo exame laboratorial do(a) [record_id]', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'yes', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'now', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '', cron_send_email_on_time_lag_hours = '', cron_send_email_on_time_lag_minutes = '', cron_send_email_on_field = '', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:39",gsplmoura,"Manage/Design Create alert ","Alert #12, alert_title = 'Alerta: agende o segundo exame', alert_type = 'EMAIL', alert_stop_type = 'RECORD_EVENT_INSTRUMENT_INSTANCE', alert_expiration = '', form_name = 'datas_importantes', form_name_event = 'eleg_arm_1', alert_condition = '[eleg_arm_1][c83129] <> '' and [2visit_arm_1][eleg2_labschedule] = ''', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = 'gsplmoura@hcrp.usp.br', email_from_display = '', email_to = 'danilodasilvaleal4@usp.br; mmruy@usp.br', phone_number_to = '', email_cc = '', email_bcc = '', email_subject = 'Alerta: agende o segundo exame', alert_message = 'Agende a coleta do segundo exame laboratorial do(a) [record_id]', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'yes', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'now', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '', cron_send_email_on_time_lag_hours = '', cron_send_email_on_time_lag_minutes = '', cron_send_email_on_field = '', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:32",gsplmoura,"Manage/Design Move alert ","Alert #11: Alerta de evento adverso: avaliação de nexo causal  (A-312)",
"2023-09-15 17:31",gsplmoura,"Manage/Design Create alert ","Alert #11, alert_title = 'Alerta de evento adverso: avaliação de nexo causal ', alert_type = 'EMAIL', alert_stop_type = 'RECORD_EVENT_INSTRUMENT_INSTANCE', alert_expiration = '', form_name = 'contato_semanal', form_name_event = '1visit_arm_1', alert_condition = '[wk_safety] = '1'', ensure_logic_still_true = 'no', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = 'gsplmoura@hcrp.usp.br', email_from_display = 'REDCap', email_to = 'gsplmoura@usp.br', phone_number_to = '', email_cc = '', email_bcc = '', email_subject = 'Alerta de evento adverso: avaliação de nexo causal ', alert_message = '[record_id] relatou um sintoma novo que acredita que pode estar associado ao tratamento: [form-link:contato_semanal][current-instance]', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'now', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '', cron_send_email_on_time_lag_hours = '', cron_send_email_on_time_lag_minutes = '', cron_send_email_on_field = '', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:26",gsplmoura,"Manage/Design Modify alert ","Alert #4, alert_title = 'Lembrete: iniciar caps', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'avaliao_mdica', form_name_event = '1visit_arm_1', alert_condition = '[c133396] <> '' and [c133396] <> [md_date] and [c133396_labsdelay] = '0'', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'yes', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: lembrete de INICIAR MEDICAMENTO hoje. Dose: 2 caps no café da manha, 2 caps no almoco, 2 caps no jantar.', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '0', cron_send_email_on_time_lag_hours = '8', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[1visit_arm_1][c133396]', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:25",gsplmoura,"Manage/Design Modify alert ","Alert #5, alert_title = 'Lembrete: iniciar caps após coleta de exames', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'avaliao_mdica', form_name_event = '1visit_arm_1', alert_condition = '[c133396] <> '' and [c133396] <> [md_date] and [c133396_labsdelay] = '1'', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'yes', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: lembrete de INICIAR MEDICAMENTO hoje, depois de coletar os exames. Dose: 2 caps no café da manha, 2 caps no almoco, 2 caps no jantar.', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '0', cron_send_email_on_time_lag_hours = '8', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[1visit_arm_1][c133396]', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:24",gsplmoura,"Manage/Design Move alert ","Alert #10: Lembrete de início de intervenção (A-311)",
"2023-09-15 17:24",gsplmoura,"Manage/Design Modify alert ","Alert #10, alert_title = 'Lembrete de início de intervenção', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'avaliao_mdica', form_name_event = '1visit_arm_1', alert_condition = '[c133396] <> '' and [c133396] <> [md_date] and [c133396_labsdelay] = '0'', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'yes', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: lembrete de INICIAR MEDICAMENTO hoje. Dose: 2 caps no café da manha, 2 caps no almoco, 2 caps no jantar.', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '0', cron_send_email_on_time_lag_hours = '8', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[1visit_arm_1][c133396]', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:23",gsplmoura,"Manage/Design Copy alert ","Alert #10 copied from Alert #4",
"2023-09-15 17:23",gsplmoura,"Manage/Design Move alert ","Alert #9: Lembrete de início de intervenção após coleta de exames (A-310)",
"2023-09-15 17:22",gsplmoura,"Manage/Design Create alert ","Alert #9, alert_title = 'Lembrete de início de intervenção após coleta de exames', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'avaliao_mdica', form_name_event = '1visit_arm_1', alert_condition = '[c133396] <> '' and [c133396] <> [md_date] and [c133396_labsdelay] = '1'', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'yes', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: lembrete de INICIAR MEDICAMENTO hoje, depois de coletar os exames. Dose: 2 caps no café da manha, 2 caps no almoco, 2 caps no jantar.', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '0', cron_send_email_on_time_lag_hours = '8', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[1visit_arm_1][c133396]', cron_send_email_on_field_after = 'after', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '0', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-15 17:18",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-09-15 17:18",gsplmoura,"Manage/Design ","Create project field",
"2023-09-15 16:17",gsplmoura,"Manage/Design ","Click project bookmark",
"2023-09-15 16:05",gsplmoura,"Manage/Design ","Edit settings for automated survey invitations",
"2023-09-15 16:00",gsplmoura,"Manage/Design ","Edit settings for automated survey invitations",
"2023-09-15 00:14",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:14",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:13",gsplmoura,"Manage/Design ","Modify project settings",
"2023-09-15 00:07",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:07",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:06",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:06",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:06",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-15 00:06",gsplmoura,"Manage/Design ","Checked off item in project checklist",
"2023-09-14 23:50",gsplmoura,"Manage/Design ","Export survey invitation log",
"2023-09-14 23:41",gsplmoura,"Manage/Design ","Click project bookmark",
"2023-09-14 19:28",gsplmoura,"Manage/Design Modify alert ","Alert #5, alert_title = 'Alerta 2ª consulta', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'datas_importantes', form_name_event = 'eleg_arm_1', alert_condition = '[visit2_schedule] <> ''', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[eleg_arm_1][mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: Sua CONSULTA vai ser no dia [eleg_arm_1][visit2_schedule]. Lembre-se de chegar em JEJUM DE 4 HORAS PARA ALIMENTOS E 2 HORAS PARA LIQUIDOS', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '1', cron_send_email_on_time_lag_hours = '4', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[eleg_arm_1][visit2_schedule]', cron_send_email_on_field_after = 'before', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '1', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '2', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
"2023-09-14 19:27",gsplmoura,"Manage/Design Modify alert ","Alert #7, alert_title = 'Alerta 3ª consulta', alert_type = 'SMS', alert_stop_type = 'RECORD', alert_expiration = '', form_name = 'datas_importantes', form_name_event = 'eleg_arm_1', alert_condition = '[visit3_schedule] <> ''', ensure_logic_still_true = 'yes', prevent_piping_identifiers = 'no', trigger_on_instrument_save_status = 'complete_status_only', email_from = '', email_from_display = '', email_to = '', phone_number_to = '[eleg_arm_1][mobile]', email_cc = '', email_bcc = '', email_subject = '', alert_message = 'PESQUISA: Sua CONSULTA vai ser no dia [eleg_arm_1][visit3_schedule]. Lembre-se de chegar em JEJUM DE 4 HORAS PARA ALIMENTOS E 2 HORAS PARA LIQUIDOS', email_failed = '', email_attachment_variable = '', email_attachment1 = '', email_attachment2 = '', email_attachment3 = '', email_attachment4 = '', email_attachment5 = '', trigger_on_every_instrument_save = 'no', email_repetitive_change = '0', email_repetitive_change_calcs = '0', cron_send_email_on = 'time_lag', cron_send_email_on_date = '', cron_send_email_on_time_lag_days = '1', cron_send_email_on_time_lag_hours = '4', cron_send_email_on_time_lag_minutes = '0', cron_send_email_on_field = '[eleg_arm_1][visit3_schedule]', cron_send_email_on_field_after = 'before', cron_send_email_on_next_day_type = 'DAY', cron_send_email_on_next_time = '', cron_repeat_for = '1', cron_repeat_for_units = 'DAYS', cron_repeat_for_max = '2', alert_order = '', sendgrid_template_id = '', sendgrid_template_data = '{}', sendgrid_mail_send_configuration = '{}'",
